datetime_beginning_utc,datetime_beginning_ept,fuel_type,mw,fuel_percentage_of_total,is_renewable
1/17/2015 18:00,1/17/2015 13:00,Other,1000,1,FALSE
1/17/2015 19:00,1/17/2015 14:00,Other,1000,1,FALSE
1/17/2015 20:00,1/17/2015 15:00,Other,1000,1,FALSE
1/17/2015 21:00,1/17/2015 16:00,Other,1000,1,FALSE
1/17/2015 22:00,1/17/2015 17:00,Other,1000,1,FALSE
1/17/2015 23:00,1/17/2015 18:00,Other,1000,1,FALSE
1/18/2015 0:00,1/17/2015 19:00,Other,1000,1,FALSE
1/18/2015 1:00,1/17/2015 20:00,Other,1000,1,FALSE
1/18/2015 2:00,1/17/2015 21:00,Other,1000,1,FALSE
1/18/2015 3:00,1/17/2015 22:00,Other,1000,1,FALSE
1/18/2015 4:00,1/17/2015 23:00,Other,1000,1,FALSE
1/18/2015 5:00,1/18/2015 0:00,Other,1000,1,FALSE
1/18/2015 6:00,1/18/2015 1:00,Other,1000,1,FALSE
1/18/2015 7:00,1/18/2015 2:00,Other,1000,1,FALSE
1/18/2015 8:00,1/18/2015 3:00,Other,1000,1,FALSE
1/18/2015 9:00,1/18/2015 4:00,Other,1000,1,FALSE
1/18/2015 10:00,1/18/2015 5:00,Other,1000,1,FALSE
1/18/2015 11:00,1/18/2015 6:00,Other,1000,1,FALSE
1/18/2015 12:00,1/18/2015 7:00,Other,1000,1,FALSE
1/18/2015 13:00,1/18/2015 8:00,Other,1000,1,FALSE
1/18/2015 14:00,1/18/2015 9:00,Other,1000,1,FALSE
1/18/2015 15:00,1/18/2015 10:00,Other,1000,1,FALSE
1/18/2015 16:00,1/18/2015 11:00,Other,1000,1,FALSE
1/18/2015 17:00,1/18/2015 12:00,Other,1000,1,FALSE
1/18/2015 18:00,1/18/2015 13:00,Other,1000,1,FALSE
1/18/2015 19:00,1/18/2015 14:00,Other,1000,1,FALSE
1/18/2015 20:00,1/18/2015 15:00,Other,1000,1,FALSE
1/18/2015 21:00,1/18/2015 16:00,Other,1000,1,FALSE
1/18/2015 22:00,1/18/2015 17:00,Other,1000,1,FALSE
1/18/2015 23:00,1/18/2015 18:00,Other,1000,1,FALSE
1/19/2015 0:00,1/18/2015 19:00,Other,1000,1,FALSE
1/19/2015 1:00,1/18/2015 20:00,Other,1000,1,FALSE
1/19/2015 2:00,1/18/2015 21:00,Other,1000,1,FALSE
1/19/2015 3:00,1/18/2015 22:00,Other,1000,1,FALSE
1/19/2015 4:00,1/18/2015 23:00,Other,1000,1,FALSE
1/19/2015 5:00,1/19/2015 0:00,Other,1000,1,FALSE
1/19/2015 6:00,1/19/2015 1:00,Other,1000,1,FALSE
1/19/2015 7:00,1/19/2015 2:00,Other,1000,1,FALSE
1/19/2015 8:00,1/19/2015 3:00,Other,1000,1,FALSE
1/19/2015 9:00,1/19/2015 4:00,Other,1000,1,FALSE
1/19/2015 10:00,1/19/2015 5:00,Other,1000,1,FALSE
1/19/2015 11:00,1/19/2015 6:00,Other,1000,1,FALSE
1/19/2015 12:00,1/19/2015 7:00,Other,1000,1,FALSE
1/19/2015 13:00,1/19/2015 8:00,Other,1000,1,FALSE
1/19/2015 14:00,1/19/2015 9:00,Other,1000,1,FALSE
1/19/2015 15:00,1/19/2015 10:00,Other,1000,1,FALSE
1/19/2015 16:00,1/19/2015 11:00,Other,1000,1,FALSE
1/19/2015 17:00,1/19/2015 12:00,Other,1000,1,FALSE
1/19/2015 18:00,1/19/2015 13:00,Other,1000,1,FALSE
1/19/2015 19:00,1/19/2015 14:00,Other,1000,1,FALSE
1/19/2015 20:00,1/19/2015 15:00,Other,1000,1,FALSE
1/19/2015 21:00,1/19/2015 16:00,Other,1000,1,FALSE
1/19/2015 22:00,1/19/2015 17:00,Other,1000,1,FALSE
1/19/2015 23:00,1/19/2015 18:00,Other,1000,1,FALSE
1/20/2015 0:00,1/19/2015 19:00,Other,1000,1,FALSE
1/20/2015 1:00,1/19/2015 20:00,Other,1000,1,FALSE
1/20/2015 2:00,1/19/2015 21:00,Other,1000,1,FALSE
1/20/2015 3:00,1/19/2015 22:00,Other,1000,1,FALSE
1/20/2015 4:00,1/19/2015 23:00,Other,1000,1,FALSE
1/20/2015 5:00,1/20/2015 0:00,Other,1000,1,FALSE
1/20/2015 6:00,1/20/2015 1:00,Other,1000,1,FALSE
1/20/2015 7:00,1/20/2015 2:00,Other,1000,1,FALSE
1/20/2015 8:00,1/20/2015 3:00,Other,1000,1,FALSE
1/20/2015 9:00,1/20/2015 4:00,Other,1000,1,FALSE
1/20/2015 10:00,1/20/2015 5:00,Other,1000,1,FALSE
1/20/2015 11:00,1/20/2015 6:00,Other,1000,1,FALSE
1/20/2015 12:00,1/20/2015 7:00,Other,1000,1,FALSE
1/20/2015 13:00,1/20/2015 8:00,Other,1000,1,FALSE
1/20/2015 14:00,1/20/2015 9:00,Other,1000,1,FALSE
1/20/2015 15:00,1/20/2015 10:00,Other,1000,1,FALSE
1/20/2015 16:00,1/20/2015 11:00,Other,1000,1,FALSE
1/20/2015 17:00,1/20/2015 12:00,Other,1000,1,FALSE
1/20/2015 18:00,1/20/2015 13:00,Other,1000,1,FALSE
1/20/2015 19:00,1/20/2015 14:00,Other,1000,1,FALSE
1/20/2015 20:00,1/20/2015 15:00,Other,1000,1,FALSE
1/20/2015 21:00,1/20/2015 16:00,Other,1000,1,FALSE
1/20/2015 22:00,1/20/2015 17:00,Other,1000,1,FALSE
1/20/2015 23:00,1/20/2015 18:00,Other,1000,1,FALSE
1/21/2015 0:00,1/20/2015 19:00,Other,1000,1,FALSE
1/21/2015 1:00,1/20/2015 20:00,Other,1000,1,FALSE
1/21/2015 2:00,1/20/2015 21:00,Other,1000,1,FALSE
1/21/2015 3:00,1/20/2015 22:00,Other,1000,1,FALSE
1/21/2015 4:00,1/20/2015 23:00,Other,1000,1,FALSE
1/21/2015 5:00,1/21/2015 0:00,Other,1000,1,FALSE
1/21/2015 6:00,1/21/2015 1:00,Other,1000,1,FALSE
1/21/2015 7:00,1/21/2015 2:00,Other,1000,1,FALSE
1/21/2015 8:00,1/21/2015 3:00,Other,1000,1,FALSE
1/21/2015 9:00,1/21/2015 4:00,Other,1000,1,FALSE
1/21/2015 10:00,1/21/2015 5:00,Other,1000,1,FALSE
1/21/2015 11:00,1/21/2015 6:00,Other,1000,1,FALSE
1/21/2015 12:00,1/21/2015 7:00,Other,1000,1,FALSE
1/21/2015 13:00,1/21/2015 8:00,Other,1000,1,FALSE
1/21/2015 14:00,1/21/2015 9:00,Other,1000,1,FALSE
1/21/2015 15:00,1/21/2015 10:00,Other,1000,1,FALSE
1/21/2015 16:00,1/21/2015 11:00,Other,1000,1,FALSE
1/21/2015 17:00,1/21/2015 12:00,Other,1000,1,FALSE
1/21/2015 18:00,1/21/2015 13:00,Other,1000,1,FALSE
1/21/2015 19:00,1/21/2015 14:00,Other,1000,1,FALSE
1/21/2015 20:00,1/21/2015 15:00,Other,1000,1,FALSE
1/21/2015 21:00,1/21/2015 16:00,Other,1000,1,FALSE
1/21/2015 22:00,1/21/2015 17:00,Other,1000,1,FALSE
1/21/2015 23:00,1/21/2015 18:00,Other,1000,1,FALSE
1/22/2015 0:00,1/21/2015 19:00,Other,1000,1,FALSE
1/22/2015 1:00,1/21/2015 20:00,Other,1000,1,FALSE
1/22/2015 2:00,1/21/2015 21:00,Other,1000,1,FALSE
1/22/2015 3:00,1/21/2015 22:00,Other,1000,1,FALSE
1/22/2015 4:00,1/21/2015 23:00,Other,1000,1,FALSE
1/22/2015 5:00,1/22/2015 0:00,Other,1000,1,FALSE
1/22/2015 6:00,1/22/2015 1:00,Other,1000,1,FALSE
1/22/2015 7:00,1/22/2015 2:00,Other,1000,1,FALSE
1/22/2015 8:00,1/22/2015 3:00,Other,1000,1,FALSE
1/22/2015 9:00,1/22/2015 4:00,Other,1000,1,FALSE
1/22/2015 10:00,1/22/2015 5:00,Other,1000,1,FALSE
1/22/2015 11:00,1/22/2015 6:00,Other,1000,1,FALSE
1/22/2015 12:00,1/22/2015 7:00,Other,1000,1,FALSE
1/22/2015 13:00,1/22/2015 8:00,Other,1000,1,FALSE
1/22/2015 14:00,1/22/2015 9:00,Other,1000,1,FALSE
1/22/2015 15:00,1/22/2015 10:00,Other,1000,1,FALSE
1/22/2015 16:00,1/22/2015 11:00,Other,1000,1,FALSE
1/22/2015 17:00,1/22/2015 12:00,Other,1000,1,FALSE
1/22/2015 18:00,1/22/2015 13:00,Other,1000,1,FALSE
1/22/2015 19:00,1/22/2015 14:00,Other,1000,1,FALSE
1/22/2015 20:00,1/22/2015 15:00,Other,1000,1,FALSE
1/22/2015 21:00,1/22/2015 16:00,Other,1000,1,FALSE
1/22/2015 22:00,1/22/2015 17:00,Other,1000,1,FALSE
1/22/2015 23:00,1/22/2015 18:00,Other,1000,1,FALSE
1/23/2015 0:00,1/22/2015 19:00,Other,1000,1,FALSE
1/23/2015 1:00,1/22/2015 20:00,Other,1000,1,FALSE
1/23/2015 2:00,1/22/2015 21:00,Other,1000,1,FALSE
1/23/2015 3:00,1/22/2015 22:00,Other,1000,1,FALSE
1/23/2015 4:00,1/22/2015 23:00,Other,1000,1,FALSE
1/23/2015 5:00,1/23/2015 0:00,Other,1000,1,FALSE
1/23/2015 6:00,1/23/2015 1:00,Other,1000,1,FALSE
1/23/2015 7:00,1/23/2015 2:00,Other,1000,1,FALSE
1/23/2015 8:00,1/23/2015 3:00,Other,1000,1,FALSE
1/23/2015 9:00,1/23/2015 4:00,Other,1000,1,FALSE
1/23/2015 10:00,1/23/2015 5:00,Other,1000,1,FALSE
1/23/2015 11:00,1/23/2015 6:00,Other,1000,1,FALSE
1/23/2015 12:00,1/23/2015 7:00,Other,1000,1,FALSE
1/23/2015 13:00,1/23/2015 8:00,Other,1000,1,FALSE
1/23/2015 14:00,1/23/2015 9:00,Other,1000,1,FALSE
1/23/2015 15:00,1/23/2015 10:00,Other,1000,1,FALSE
1/23/2015 16:00,1/23/2015 11:00,Other,1000,1,FALSE
1/23/2015 17:00,1/23/2015 12:00,Other,1000,1,FALSE
1/23/2015 18:00,1/23/2015 13:00,Other,1000,1,FALSE
1/23/2015 19:00,1/23/2015 14:00,Other,1000,1,FALSE
1/23/2015 20:00,1/23/2015 15:00,Other,1000,1,FALSE
1/23/2015 21:00,1/23/2015 16:00,Other,1000,1,FALSE
1/23/2015 22:00,1/23/2015 17:00,Other,1000,1,FALSE
1/23/2015 23:00,1/23/2015 18:00,Other,1000,1,FALSE
1/24/2015 0:00,1/23/2015 19:00,Other,1000,1,FALSE
1/24/2015 1:00,1/23/2015 20:00,Other,1000,1,FALSE
1/24/2015 2:00,1/23/2015 21:00,Other,1000,1,FALSE
1/24/2015 3:00,1/23/2015 22:00,Other,1000,1,FALSE
1/24/2015 4:00,1/23/2015 23:00,Other,1000,1,FALSE
1/24/2015 5:00,1/24/2015 0:00,Other,1000,1,FALSE
1/24/2015 6:00,1/24/2015 1:00,Other,1000,1,FALSE
1/24/2015 7:00,1/24/2015 2:00,Other,1000,1,FALSE
1/24/2015 8:00,1/24/2015 3:00,Other,1000,1,FALSE
1/24/2015 9:00,1/24/2015 4:00,Other,1000,1,FALSE
1/24/2015 10:00,1/24/2015 5:00,Other,1000,1,FALSE
1/24/2015 11:00,1/24/2015 6:00,Other,1000,1,FALSE
1/24/2015 12:00,1/24/2015 7:00,Other,1000,1,FALSE
1/24/2015 13:00,1/24/2015 8:00,Other,1000,1,FALSE
1/24/2015 14:00,1/24/2015 9:00,Other,1000,1,FALSE
1/24/2015 15:00,1/24/2015 10:00,Other,1000,1,FALSE
1/24/2015 16:00,1/24/2015 11:00,Other,1000,1,FALSE
1/24/2015 17:00,1/24/2015 12:00,Other,1000,1,FALSE
1/24/2015 18:00,1/24/2015 13:00,Other,1000,1,FALSE
1/24/2015 19:00,1/24/2015 14:00,Other,1000,1,FALSE
1/24/2015 20:00,1/24/2015 15:00,Other,1000,1,FALSE
1/24/2015 21:00,1/24/2015 16:00,Other,1000,1,FALSE
1/24/2015 22:00,1/24/2015 17:00,Other,1000,1,FALSE
1/24/2015 23:00,1/24/2015 18:00,Other,1000,1,FALSE
1/25/2015 0:00,1/24/2015 19:00,Other,1000,1,FALSE
1/25/2015 1:00,1/24/2015 20:00,Other,1000,1,FALSE
1/25/2015 2:00,1/24/2015 21:00,Other,1000,1,FALSE
1/25/2015 3:00,1/24/2015 22:00,Other,1000,1,FALSE
1/25/2015 4:00,1/24/2015 23:00,Other,1000,1,FALSE
1/25/2015 5:00,1/25/2015 0:00,Other,1000,1,FALSE
1/25/2015 6:00,1/25/2015 1:00,Other,1000,1,FALSE
1/25/2015 7:00,1/25/2015 2:00,Other,1000,1,FALSE
1/25/2015 8:00,1/25/2015 3:00,Other,1000,1,FALSE
1/25/2015 9:00,1/25/2015 4:00,Other,1000,1,FALSE
1/25/2015 10:00,1/25/2015 5:00,Other,1000,1,FALSE
1/25/2015 11:00,1/25/2015 6:00,Other,1000,1,FALSE
1/25/2015 12:00,1/25/2015 7:00,Other,1000,1,FALSE
1/25/2015 13:00,1/25/2015 8:00,Other,1000,1,FALSE
1/25/2015 14:00,1/25/2015 9:00,Other,1000,1,FALSE
1/25/2015 15:00,1/25/2015 10:00,Other,1000,1,FALSE
1/25/2015 16:00,1/25/2015 11:00,Other,1000,1,FALSE
1/25/2015 17:00,1/25/2015 12:00,Other,1000,1,FALSE
1/25/2015 18:00,1/25/2015 13:00,Other,1000,1,FALSE
1/25/2015 19:00,1/25/2015 14:00,Other,1000,1,FALSE
1/25/2015 20:00,1/25/2015 15:00,Other,1000,1,FALSE
1/25/2015 21:00,1/25/2015 16:00,Other,1000,1,FALSE
1/25/2015 22:00,1/25/2015 17:00,Other,1000,1,FALSE
1/25/2015 23:00,1/25/2015 18:00,Other,1000,1,FALSE
1/26/2015 0:00,1/25/2015 19:00,Other,1000,1,FALSE
1/26/2015 1:00,1/25/2015 20:00,Other,1000,1,FALSE
1/26/2015 2:00,1/25/2015 21:00,Other,1000,1,FALSE
1/26/2015 3:00,1/25/2015 22:00,Other,1000,1,FALSE
1/26/2015 4:00,1/25/2015 23:00,Other,1000,1,FALSE
1/26/2015 5:00,1/26/2015 0:00,Other,1000,1,FALSE
1/26/2015 6:00,1/26/2015 1:00,Other,1000,1,FALSE
1/26/2015 7:00,1/26/2015 2:00,Other,1000,1,FALSE
1/26/2015 8:00,1/26/2015 3:00,Other,1000,1,FALSE
1/26/2015 9:00,1/26/2015 4:00,Other,1000,1,FALSE
1/26/2015 10:00,1/26/2015 5:00,Other,1000,1,FALSE
1/26/2015 11:00,1/26/2015 6:00,Other,1000,1,FALSE
1/26/2015 12:00,1/26/2015 7:00,Other,1000,1,FALSE
1/26/2015 13:00,1/26/2015 8:00,Other,1000,1,FALSE
1/26/2015 14:00,1/26/2015 9:00,Other,1000,1,FALSE
1/26/2015 15:00,1/26/2015 10:00,Other,1000,1,FALSE
1/26/2015 16:00,1/26/2015 11:00,Other,1000,1,FALSE
1/26/2015 17:00,1/26/2015 12:00,Other,1000,1,FALSE
1/26/2015 18:00,1/26/2015 13:00,Other,1000,1,FALSE
1/26/2015 19:00,1/26/2015 14:00,Other,1000,1,FALSE
1/26/2015 20:00,1/26/2015 15:00,Other,1000,1,FALSE
1/26/2015 21:00,1/26/2015 16:00,Other,1000,1,FALSE
1/26/2015 22:00,1/26/2015 17:00,Other,1000,1,FALSE
1/26/2015 23:00,1/26/2015 18:00,Other,1000,1,FALSE
1/27/2015 0:00,1/26/2015 19:00,Other,1000,1,FALSE
1/27/2015 1:00,1/26/2015 20:00,Other,1000,1,FALSE
1/27/2015 2:00,1/26/2015 21:00,Other,1000,1,FALSE
1/27/2015 3:00,1/26/2015 22:00,Other,1000,1,FALSE
1/27/2015 4:00,1/26/2015 23:00,Other,1000,1,FALSE
1/27/2015 5:00,1/27/2015 0:00,Other,1000,1,FALSE
1/27/2015 6:00,1/27/2015 1:00,Other,1000,1,FALSE
1/27/2015 7:00,1/27/2015 2:00,Other,1000,1,FALSE
1/27/2015 8:00,1/27/2015 3:00,Other,1000,1,FALSE
1/27/2015 9:00,1/27/2015 4:00,Other,1000,1,FALSE
1/27/2015 10:00,1/27/2015 5:00,Other,1000,1,FALSE
1/27/2015 11:00,1/27/2015 6:00,Other,1000,1,FALSE
1/27/2015 12:00,1/27/2015 7:00,Other,1000,1,FALSE
1/27/2015 13:00,1/27/2015 8:00,Other,1000,1,FALSE
1/27/2015 14:00,1/27/2015 9:00,Other,1000,1,FALSE
1/27/2015 15:00,1/27/2015 10:00,Other,1000,1,FALSE
1/27/2015 16:00,1/27/2015 11:00,Other,1000,1,FALSE
1/27/2015 17:00,1/27/2015 12:00,Other,1000,1,FALSE
1/27/2015 18:00,1/27/2015 13:00,Other,1000,1,FALSE
1/27/2015 19:00,1/27/2015 14:00,Other,1000,1,FALSE
1/27/2015 20:00,1/27/2015 15:00,Other,1000,1,FALSE
1/27/2015 21:00,1/27/2015 16:00,Other,1000,1,FALSE
1/27/2015 22:00,1/27/2015 17:00,Other,1000,1,FALSE
1/27/2015 23:00,1/27/2015 18:00,Other,1000,1,FALSE
1/28/2015 0:00,1/27/2015 19:00,Other,1000,1,FALSE
1/28/2015 1:00,1/27/2015 20:00,Other,1000,1,FALSE
1/28/2015 2:00,1/27/2015 21:00,Other,1000,1,FALSE
1/28/2015 3:00,1/27/2015 22:00,Other,1000,1,FALSE
1/28/2015 4:00,1/27/2015 23:00,Other,1000,1,FALSE
1/28/2015 5:00,1/28/2015 0:00,Other,1000,1,FALSE
1/28/2015 6:00,1/28/2015 1:00,Other,1000,1,FALSE
1/28/2015 7:00,1/28/2015 2:00,Other,1000,1,FALSE
1/28/2015 8:00,1/28/2015 3:00,Other,1000,1,FALSE
1/28/2015 9:00,1/28/2015 4:00,Other,1000,1,FALSE
1/28/2015 10:00,1/28/2015 5:00,Other,1000,1,FALSE
1/28/2015 11:00,1/28/2015 6:00,Other,1000,1,FALSE
1/28/2015 12:00,1/28/2015 7:00,Other,1000,1,FALSE
1/28/2015 13:00,1/28/2015 8:00,Other,1000,1,FALSE
1/28/2015 14:00,1/28/2015 9:00,Other,1000,1,FALSE
1/28/2015 15:00,1/28/2015 10:00,Other,1000,1,FALSE
1/28/2015 16:00,1/28/2015 11:00,Other,1000,1,FALSE
1/28/2015 17:00,1/28/2015 12:00,Other,1000,1,FALSE
1/28/2015 18:00,1/28/2015 13:00,Other,1000,1,FALSE
1/28/2015 19:00,1/28/2015 14:00,Other,1000,1,FALSE
1/28/2015 20:00,1/28/2015 15:00,Other,1000,1,FALSE
1/28/2015 21:00,1/28/2015 16:00,Other,1000,1,FALSE
1/28/2015 22:00,1/28/2015 17:00,Other,1000,1,FALSE
1/28/2015 23:00,1/28/2015 18:00,Other,1000,1,FALSE
1/29/2015 0:00,1/28/2015 19:00,Other,1000,1,FALSE
1/29/2015 1:00,1/28/2015 20:00,Other,1000,1,FALSE
1/29/2015 2:00,1/28/2015 21:00,Other,1000,1,FALSE
1/29/2015 3:00,1/28/2015 22:00,Other,1000,1,FALSE
1/29/2015 4:00,1/28/2015 23:00,Other,1000,1,FALSE
1/29/2015 5:00,1/29/2015 0:00,Other,1000,1,FALSE
1/29/2015 6:00,1/29/2015 1:00,Other,1000,1,FALSE
1/29/2015 7:00,1/29/2015 2:00,Other,1000,1,FALSE
1/29/2015 8:00,1/29/2015 3:00,Other,1000,1,FALSE
1/29/2015 9:00,1/29/2015 4:00,Other,1000,1,FALSE
1/29/2015 10:00,1/29/2015 5:00,Other,1000,1,FALSE
1/29/2015 11:00,1/29/2015 6:00,Other,1000,1,FALSE
1/29/2015 12:00,1/29/2015 7:00,Other,1000,1,FALSE
1/29/2015 13:00,1/29/2015 8:00,Other,1000,1,FALSE
1/29/2015 14:00,1/29/2015 9:00,Other,1000,1,FALSE
1/29/2015 15:00,1/29/2015 10:00,Other,1000,1,FALSE
1/29/2015 16:00,1/29/2015 11:00,Other,1000,1,FALSE
1/29/2015 17:00,1/29/2015 12:00,Other,1000,1,FALSE
1/29/2015 18:00,1/29/2015 13:00,Other,1000,1,FALSE
1/29/2015 19:00,1/29/2015 14:00,Other,1000,1,FALSE
1/29/2015 20:00,1/29/2015 15:00,Other,1000,1,FALSE
1/29/2015 21:00,1/29/2015 16:00,Other,1000,1,FALSE
1/29/2015 22:00,1/29/2015 17:00,Other,1000,1,FALSE
1/29/2015 23:00,1/29/2015 18:00,Other,1000,1,FALSE
1/30/2015 0:00,1/29/2015 19:00,Other,1000,1,FALSE
1/30/2015 1:00,1/29/2015 20:00,Other,1000,1,FALSE
1/30/2015 2:00,1/29/2015 21:00,Other,1000,1,FALSE
1/30/2015 3:00,1/29/2015 22:00,Other,1000,1,FALSE
1/30/2015 4:00,1/29/2015 23:00,Other,1000,1,FALSE
1/30/2015 5:00,1/30/2015 0:00,Other,1000,1,FALSE
1/30/2015 6:00,1/30/2015 1:00,Other,1000,1,FALSE
1/30/2015 7:00,1/30/2015 2:00,Other,1000,1,FALSE
1/30/2015 8:00,1/30/2015 3:00,Other,1000,1,FALSE
1/30/2015 9:00,1/30/2015 4:00,Other,1000,1,FALSE
1/30/2015 10:00,1/30/2015 5:00,Other,1000,1,FALSE
1/30/2015 11:00,1/30/2015 6:00,Other,1000,1,FALSE
1/30/2015 12:00,1/30/2015 7:00,Other,1000,1,FALSE
1/30/2015 13:00,1/30/2015 8:00,Other,1000,1,FALSE
1/30/2015 14:00,1/30/2015 9:00,Other,1000,1,FALSE
1/30/2015 15:00,1/30/2015 10:00,Other,1000,1,FALSE
1/30/2015 16:00,1/30/2015 11:00,Other,1000,1,FALSE
1/30/2015 17:00,1/30/2015 12:00,Other,1000,1,FALSE
1/30/2015 18:00,1/30/2015 13:00,Other,1000,1,FALSE
1/30/2015 19:00,1/30/2015 14:00,Other,1000,1,FALSE
1/30/2015 20:00,1/30/2015 15:00,Other,1000,1,FALSE
1/30/2015 21:00,1/30/2015 16:00,Other,1000,1,FALSE
1/30/2015 22:00,1/30/2015 17:00,Other,1000,1,FALSE
1/30/2015 23:00,1/30/2015 18:00,Other,1000,1,FALSE
1/31/2015 0:00,1/30/2015 19:00,Other,1000,1,FALSE
1/31/2015 1:00,1/30/2015 20:00,Other,1000,1,FALSE
1/31/2015 2:00,1/30/2015 21:00,Other,1000,1,FALSE
1/31/2015 3:00,1/30/2015 22:00,Other,1000,1,FALSE
1/31/2015 4:00,1/30/2015 23:00,Other,1000,1,FALSE
1/31/2015 5:00,1/31/2015 0:00,Other,1000,1,FALSE
1/31/2015 6:00,1/31/2015 1:00,Other,1000,1,FALSE
1/31/2015 7:00,1/31/2015 2:00,Other,1000,1,FALSE
1/31/2015 8:00,1/31/2015 3:00,Other,1000,1,FALSE
1/31/2015 9:00,1/31/2015 4:00,Other,1000,1,FALSE
1/31/2015 10:00,1/31/2015 5:00,Other,1000,1,FALSE
1/31/2015 11:00,1/31/2015 6:00,Other,1000,1,FALSE
1/31/2015 12:00,1/31/2015 7:00,Other,1000,1,FALSE
1/31/2015 13:00,1/31/2015 8:00,Other,1000,1,FALSE
1/31/2015 14:00,1/31/2015 9:00,Other,1000,1,FALSE
1/31/2015 15:00,1/31/2015 10:00,Other,1000,1,FALSE
1/31/2015 16:00,1/31/2015 11:00,Other,1000,1,FALSE
1/31/2015 17:00,1/31/2015 12:00,Other,1000,1,FALSE
1/31/2015 18:00,1/31/2015 13:00,Other,1000,1,FALSE
1/31/2015 19:00,1/31/2015 14:00,Other,1000,1,FALSE
1/31/2015 20:00,1/31/2015 15:00,Other,1000,1,FALSE
1/31/2015 21:00,1/31/2015 16:00,Other,1000,1,FALSE
1/31/2015 22:00,1/31/2015 17:00,Other,1000,1,FALSE
1/31/2015 23:00,1/31/2015 18:00,Other,1000,1,FALSE
2/1/2015 0:00,1/31/2015 19:00,Other,1000,1,FALSE
2/1/2015 1:00,1/31/2015 20:00,Other,1000,1,FALSE
2/1/2015 2:00,1/31/2015 21:00,Other,1000,1,FALSE
2/1/2015 3:00,1/31/2015 22:00,Other,1000,1,FALSE
2/1/2015 4:00,1/31/2015 23:00,Other,1000,1,FALSE
2/1/2015 5:00,2/1/2015 0:00,Other,1000,1,FALSE
2/1/2015 6:00,2/1/2015 1:00,Other,1000,1,FALSE
2/1/2015 7:00,2/1/2015 2:00,Other,1000,1,FALSE
2/1/2015 8:00,2/1/2015 3:00,Other,1000,1,FALSE
2/1/2015 9:00,2/1/2015 4:00,Other,1000,1,FALSE
2/1/2015 10:00,2/1/2015 5:00,Other,1000,1,FALSE
2/1/2015 11:00,2/1/2015 6:00,Other,1000,1,FALSE
2/1/2015 12:00,2/1/2015 7:00,Other,1000,1,FALSE
2/1/2015 13:00,2/1/2015 8:00,Other,1000,1,FALSE
2/1/2015 14:00,2/1/2015 9:00,Other,1000,1,FALSE
2/1/2015 15:00,2/1/2015 10:00,Other,1000,1,FALSE
2/1/2015 16:00,2/1/2015 11:00,Other,1000,1,FALSE
2/1/2015 17:00,2/1/2015 12:00,Other,1000,1,FALSE
2/1/2015 18:00,2/1/2015 13:00,Other,1000,1,FALSE
2/1/2015 19:00,2/1/2015 14:00,Other,1000,1,FALSE
2/1/2015 20:00,2/1/2015 15:00,Other,1000,1,FALSE
2/1/2015 21:00,2/1/2015 16:00,Other,1000,1,FALSE
2/1/2015 22:00,2/1/2015 17:00,Other,1000,1,FALSE
2/1/2015 23:00,2/1/2015 18:00,Other,1000,1,FALSE
2/2/2015 0:00,2/1/2015 19:00,Other,1000,1,FALSE
2/2/2015 1:00,2/1/2015 20:00,Other,1000,1,FALSE
2/2/2015 2:00,2/1/2015 21:00,Other,1000,1,FALSE
2/2/2015 3:00,2/1/2015 22:00,Other,1000,1,FALSE
2/2/2015 4:00,2/1/2015 23:00,Other,1000,1,FALSE
2/2/2015 5:00,2/2/2015 0:00,Other,1000,1,FALSE
2/2/2015 6:00,2/2/2015 1:00,Other,1000,1,FALSE
2/2/2015 7:00,2/2/2015 2:00,Other,1000,1,FALSE
2/2/2015 8:00,2/2/2015 3:00,Other,1000,1,FALSE
2/2/2015 9:00,2/2/2015 4:00,Other,1000,1,FALSE
2/2/2015 10:00,2/2/2015 5:00,Other,1000,1,FALSE
2/2/2015 11:00,2/2/2015 6:00,Other,1000,1,FALSE
2/2/2015 12:00,2/2/2015 7:00,Other,1000,1,FALSE
2/2/2015 13:00,2/2/2015 8:00,Other,1000,1,FALSE
2/2/2015 14:00,2/2/2015 9:00,Other,1000,1,FALSE
2/2/2015 15:00,2/2/2015 10:00,Other,1000,1,FALSE
2/2/2015 16:00,2/2/2015 11:00,Other,1000,1,FALSE
2/2/2015 17:00,2/2/2015 12:00,Other,1000,1,FALSE
2/2/2015 18:00,2/2/2015 13:00,Other,1000,1,FALSE
2/2/2015 19:00,2/2/2015 14:00,Other,1000,1,FALSE
2/2/2015 20:00,2/2/2015 15:00,Other,1000,1,FALSE
2/2/2015 21:00,2/2/2015 16:00,Other,1000,1,FALSE
2/2/2015 22:00,2/2/2015 17:00,Other,1000,1,FALSE
2/2/2015 23:00,2/2/2015 18:00,Other,1000,1,FALSE
2/3/2015 0:00,2/2/2015 19:00,Other,1000,1,FALSE
2/3/2015 1:00,2/2/2015 20:00,Other,1000,1,FALSE
2/3/2015 2:00,2/2/2015 21:00,Other,1000,1,FALSE
2/3/2015 3:00,2/2/2015 22:00,Other,1000,1,FALSE
2/3/2015 4:00,2/2/2015 23:00,Other,1000,1,FALSE
2/3/2015 5:00,2/3/2015 0:00,Other,1000,1,FALSE
2/3/2015 6:00,2/3/2015 1:00,Other,1000,1,FALSE
2/3/2015 7:00,2/3/2015 2:00,Other,1000,1,FALSE
